,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,35.578369140625,,49.63850021362305,223.64877319335938,37.755001068115234,,49.63850021362305,246.99000549316406,37.85499954223633,,49.779998779296875,247.0,37.48749923706055,,49.35049819946289,246.00999450683594,37.619998931884766,,49.5004997253418,246.02000427246094,83692000,,28242000,51034300
2017-07-20,35.41816711425781,,49.609500885009766,223.74838256835938,37.584999084472656,,49.609500885009766,247.10000610351562,37.935001373291016,,49.933998107910156,247.4199981689453,37.54750061035156,,49.23099899291992,246.47000122070312,37.875,,49.849998474121094,247.27999877929688,68974800,,28368000,47135200
2017-07-21,35.40167999267578,,49.69200134277344,223.5491485595703,37.567501068115234,,49.69200134277344,246.8800048828125,37.61000061035156,,49.75550079345703,246.91000366210938,37.220001220703125,,49.208499908447266,246.17999267578125,37.497501373291016,,49.45000076293945,246.44000244140625,105010400,,29266000,82340800
2017-07-24,35.83043670654297,,49.91550064086914,223.4948272705078,38.022499084472656,,49.91550064086914,246.82000732421875,38.11000061035156,,50.30950164794922,246.97999572753906,37.474998474121094,,49.51350021362305,246.27999877929688,37.64500045776367,,49.70500183105469,246.7899932861328,85972800,,79690000,46622300
2017-07-25,35.98358154296875,,48.451499938964844,224.0381317138672,38.185001373291016,,48.451499938964844,247.4199981689453,38.459999084472656,,48.83649826049805,247.8000030517578,37.95000076293945,,48.189998626708984,247.16000366210938,37.95000076293945,,48.53499984741211,247.67999267578125,75415600,,118672000,54915600
2017-07-26,36.15320587158203,,48.265499114990234,224.0471649169922,38.3650016784668,,48.265499114990234,247.42999267578125,38.48249816894531,,48.6974983215332,247.7899932861328,38.26499938964844,,48.01150131225586,247.1300048828125,38.337501525878906,,48.638999938964844,247.75,63124000,,44432000,47575400
2017-07-27,35.46999740600586,,47.6254997253418,223.83895874023438,37.63999938964844,,47.6254997253418,247.1999969482422,38.497501373291016,,48.47600173950195,248.0,36.82500076293945,,46.85300064086914,245.67999267578125,38.4375,,48.45899963378906,247.9600067138672,129905200,,74358000,70766600
2017-07-28,35.22027587890625,,47.916500091552734,223.57632446289062,37.375,,47.916500091552734,246.91000366210938,37.557498931884766,,48.089500427246094,247.05999755859375,37.29750061035156,,47.265499114990234,246.1300048828125,37.47249984741211,,47.39950180053711,246.64999389648438,68854800,,36276000,50088400
2017-07-31,35.03887176513672,,47.275001525878906,223.44955444335938,37.182498931884766,,47.275001525878906,246.77000427246094,37.58250045776367,,48.05950164794922,247.47999572753906,37.032501220703125,,47.08649826049805,246.52999877929688,37.474998474121094,,48.0,247.3699951171875,79383600,,45670000,65838700
2017-08-01,35.349853515625,,47.327999114990234,223.9475860595703,37.51250076293945,,47.327999114990234,247.32000732421875,37.55500030517578,,47.7244987487793,247.5,37.102500915527344,,47.24800109863281,246.72000122070312,37.275001525878906,,47.390499114990234,247.4600067138672,141474400,,28052000,55050400
2017-08-02,37.02015686035156,,47.38199996948242,224.05624389648438,39.28499984741211,,47.38199996948242,247.44000244140625,39.9375,,47.45500183105469,247.60000610351562,39.040000915527344,,46.625999450683594,246.3699951171875,39.81999969482422,,47.41849899291992,247.47000122070312,279747200,,40788000,47211200
2017-08-03,36.65031051635742,,47.01499938964844,223.62158203125,38.89250183105469,,47.01499938964844,246.9600067138672,39.3025016784668,,47.5,247.33999633789062,38.755001068115234,,46.97200012207031,246.63999938964844,39.26250076293945,,47.45500183105469,247.30999755859375,108389200,,22478000,40856000
2017-08-04,36.843475341796875,,47.28950119018555,224.02906799316406,39.09749984741211,,47.28950119018555,247.41000366210938,39.349998474121094,,47.37699890136719,247.7899932861328,38.92250061035156,,46.9900016784668,246.97000122070312,39.01750183105469,,47.1974983215332,247.52000427246094,82239600,,25092000,60191800
2017-08-07,37.41360092163086,,47.287498474121094,224.4456329345703,39.70249938964844,,47.287498474121094,247.8699951171875,39.72999954223633,,47.448001861572266,247.8699951171875,39.16749954223633,,47.17499923706055,247.3699951171875,39.26499938964844,,47.375999450683594,247.49000549316406,87481200,,28916000,31995000
2017-08-08,37.712791442871094,,47.20949935913086,223.89321899414062,40.02000045776367,,47.20949935913086,247.25999450683594,40.45750045776367,,47.6245002746582,248.91000366210938,39.567501068115234,,47.124000549316406,246.8300018310547,39.650001525878906,,47.214500427246094,247.50999450683594,144823600,,30102000,61719400
2017-08-09,37.94367599487305,,47.00400161743164,223.8842010498047,40.26499938964844,,47.00400161743164,247.25,40.317501068115234,,47.1879997253418,247.30999755859375,39.77750015258789,,46.69599914550781,246.05999755859375,39.814998626708984,,46.92250061035156,246.47000122070312,104526000,,28018000,62632600
2017-08-10,36.73508834838867,,46.179500579833984,220.72396850585938,38.83000183105469,,46.179500579833984,243.75999450683594,40.0,,46.814998626708984,246.44000244140625,38.657501220703125,,46.0890007019043,243.6999969482422,39.974998474121094,,46.75,246.2899932861328,163217200,,54148000,120479500
2017-08-11,37.24595642089844,,46.50450134277344,221.0500030517578,39.369998931884766,,46.50450134277344,244.1199951171875,39.64250183105469,,46.667999267578125,244.8000030517578,39.01750183105469,,46.06100082397461,243.75,39.150001525878906,,46.18550109863281,244.02000427246094,105028400,,32334000,74869900
2017-08-14,37.80648422241211,,46.94649887084961,223.2412872314453,39.962501525878906,,46.94649887084961,246.5399932861328,40.0525016784668,,47.051998138427734,246.7899932861328,39.6875,,46.7244987487793,245.5500030517578,39.83000183105469,,46.95349884033203,245.58999633789062,88490800,,23012000,73291900
2017-08-15,38.22038650512695,,46.90399932861328,223.21414184570312,40.400001525878906,,46.90399932861328,246.50999450683594,40.54999923706055,,47.153499603271484,247.0,40.03499984741211,,46.832000732421875,246.16000366210938,40.165000915527344,,47.05149841308594,246.97999572753906,117862000,,22130000,55242700
2017-08-16,38.066654205322266,,47.2135009765625,223.6034698486328,40.23749923706055,,47.2135009765625,246.94000244140625,40.627498626708984,,47.494998931884766,247.57000732421875,40.037498474121094,,47.00199890136719,246.4499969482422,40.48500061035156,,47.0625,247.11000061035156,110686400,,26906000,56715500
2017-08-17,37.33583068847656,,46.382999420166016,220.1173095703125,39.46500015258789,,46.382999420166016,243.08999633789062,40.1775016784668,,47.19049835205078,246.60000610351562,39.459999084472656,,46.38199996948242,243.08999633789062,40.130001068115234,,47.147499084472656,246.24000549316406,111762400,,33914000,128490400
2017-08-18,37.25068283081055,,46.308998107910156,219.77325439453125,39.375,,46.308998107910156,242.7100067138672,39.875,,46.55099868774414,244.19000244140625,39.18000030517578,,46.17250061035156,242.1999969482422,39.46500015258789,,46.3489990234375,242.89999389648438,109712400,,26748000,136748000
2017-08-21,37.18210220336914,,46.04349899291992,219.9453125,39.3025016784668,,46.04349899291992,242.89999389648438,39.47249984741211,,46.412498474121094,243.1999969482422,38.77750015258789,,45.93000030517578,241.8300018310547,39.375,,46.28850173950195,242.63999938964844,105474000,,26024000,65469700
2017-08-22,37.7899284362793,,47.02000045776367,222.24525451660156,39.94499969482422,,47.02000045776367,245.44000244140625,40.0,,47.097999572753906,245.6199951171875,39.505001068115234,,46.30849838256836,243.5500030517578,39.557498931884766,,46.347999572753906,243.57000732421875,86418400,,35502000,63140100
2017-08-23,37.83723449707031,,47.12900161743164,221.44839477539062,39.994998931884766,,47.12900161743164,244.55999755859375,40.11750030517578,,47.27149963378906,245.0500030517578,39.720001220703125,,46.762001037597656,244.16000366210938,39.76750183105469,,46.849998474121094,244.3300018310547,77596400,,22690000,50203800
2017-08-24,37.6693115234375,,46.84450149536133,220.9322967529297,39.817501068115234,,46.84450149536133,243.99000549316406,40.185001373291016,,47.31549835205078,245.17999267578125,39.63750076293945,,46.5369987487793,243.75,40.10749816894531,,47.18550109863281,245.0,79275600,,25892000,50741700
2017-08-25,37.80885314941406,,46.525001525878906,221.44839477539062,39.96500015258789,,46.525001525878906,244.55999755859375,40.13999938964844,,47.0364990234375,245.61000061035156,39.817501068115234,,46.505001068115234,244.38999938964844,39.912498474121094,,46.96049880981445,244.89999389648438,101920400,,23746000,64445900
2017-08-28,38.18964385986328,,46.40650177001953,221.45745849609375,40.36750030517578,,46.40650177001953,244.57000732421875,40.5,,46.74250030517578,245.1999969482422,39.98249816894531,,46.30550003051758,244.08999633789062,40.03499984741211,,46.59400177001953,245.1699981689453,103864000,,20988000,40565600
2017-08-29,38.530216217041016,,46.787498474121094,221.7109832763672,40.727500915527344,,46.787498474121094,244.85000610351562,40.779998779296875,,46.90950012207031,245.14999389648438,40.0,,45.96549987792969,242.92999267578125,40.025001525878906,,45.997501373291016,243.05999755859375,118067600,,23172000,51135700
2017-08-30,38.63428497314453,,47.18149948120117,222.7613983154297,40.837501525878906,,47.18149948120117,246.00999450683594,40.97249984741211,,47.292999267578125,246.32000732421875,40.65250015258789,,46.70249938964844,244.6199951171875,40.95000076293945,,46.78350067138672,244.8300018310547,109078400,,22406000,62030800
2017-08-31,38.78801727294922,,47.762001037597656,224.1014862060547,41.0,,47.762001037597656,247.49000549316406,41.130001068115234,,47.86000061035156,247.77000427246094,40.869998931884766,,47.3125,246.0500030517578,40.90999984741211,,47.314998626708984,246.72000122070312,107140400,,33866000,103803900
2017-09-01,38.79983901977539,,47.5994987487793,224.41847229003906,41.01250076293945,,47.5994987487793,247.83999633789062,41.23500061035156,,47.916500091552734,248.3300018310547,40.907501220703125,,47.513999938964844,247.6699981689453,41.20000076293945,,47.87350082397461,247.9199981689453,66364400,,20858000,62007000
2017-09-05,38.33391189575195,,47.07400131225586,222.806640625,40.52000045776367,,47.07400131225586,246.05999755859375,41.0625,,47.56949996948242,247.52000427246094,40.13999938964844,,46.779998779296875,244.9499969482422,40.9375,,47.34299850463867,247.25999450683594,117874000,,29148000,91398800
2017-09-06,38.2937126159668,,47.10100173950195,223.56727600097656,40.477500915527344,,47.10100173950195,246.89999389648438,40.747501373291016,,47.224998474121094,247.27999877929688,40.130001068115234,,46.63399887084961,246.22999572753906,40.6775016784668,,47.19350051879883,246.83999633789062,86606800,,27830000,57916900
2017-09-07,38.13996887207031,,47.49449920654297,223.5400848388672,40.314998626708984,,47.49449920654297,246.8699951171875,40.560001373291016,,47.525001525878906,247.27000427246094,40.09000015258789,,46.87649917602539,246.39999389648438,40.522499084472656,,47.212501525878906,247.25,87714000,,22332000,58034700
2017-09-08,37.517940521240234,,47.070499420166016,223.27752685546875,39.657501220703125,,47.070499420166016,246.5800018310547,40.287498474121094,,47.53499984741211,247.11000061035156,39.63249969482422,,47.0004997253418,246.3000030517578,40.21500015258789,,47.48500061035156,246.5399932861328,114446000,,19998000,63832800
2017-09-11,38.19673156738281,,47.16450119018555,225.65895080566406,40.375,,47.16450119018555,249.2100067138672,40.51250076293945,,47.63399887084961,249.3000030517578,39.97249984741211,,47.04999923706055,248.02000427246094,40.125,,47.36000061035156,248.0399932861328,126323200,,26748000,71364800
2017-09-12,38.04536437988281,,47.33250045776367,226.41958618164062,40.21500015258789,,47.33250045776367,250.0500030517578,40.9900016784668,,47.40449905395508,250.08999633789062,39.692501068115234,,46.875,249.4199981689453,40.65250015258789,,47.34600067138672,249.6300048828125,286856000,,25696000,56896000
2017-09-13,37.759185791015625,,47.52199935913086,226.52828979492188,39.912498474121094,,47.52199935913086,250.1699981689453,39.9900016784668,,47.64250183105469,250.2100067138672,39.477500915527344,,47.23699951171875,249.58999633789062,39.967498779296875,,47.275001525878906,249.72000122070312,179629600,,21908000,59228000
2017-09-14,37.43516540527344,,47.006500244140625,226.455810546875,39.56999969482422,,47.006500244140625,250.08999633789062,39.849998474121094,,47.4015007019043,250.32000732421875,39.522499084472656,,46.917999267578125,249.60000610351562,39.747501373291016,,47.29999923706055,249.8000030517578,95042800,,28548000,95446300
2017-09-15,37.8135871887207,,46.76449966430664,226.76065063476562,39.970001220703125,,46.76449966430664,249.19000244140625,40.24250030517578,,47.087501525878906,249.2899932861328,39.5,,46.5625,248.57000732421875,39.61750030517578,,47.00450134277344,248.69000244140625,196458400,,39886000,95432400
2017-09-18,37.527400970458984,,46.48749923706055,227.24298095703125,39.66749954223633,,46.48749923706055,249.72000122070312,40.125,,46.84299850463867,250.1199951171875,39.5,,46.27000045776367,249.27999877929688,40.02750015258789,,46.7504997253418,249.61000061035156,113077600,,29474000,46235200
2017-09-19,37.541595458984375,,46.84299850463867,227.47048950195312,39.682498931884766,,46.84299850463867,249.97000122070312,39.942501068115234,,46.89699935913086,250.07000732421875,39.61000061035156,,46.33300018310547,249.60000610351562,39.877498626708984,,46.670501708984375,250.0,83242400,,24854000,47108100
2017-09-20,36.912471771240234,,47.37699890136719,227.5523223876953,39.01750183105469,,47.37699890136719,250.05999755859375,39.564998626708984,,47.5,250.19000244140625,38.45750045776367,,46.875,248.9199981689453,39.474998474121094,,46.88650131225586,250.07000732421875,211805600,,40080000,59574100
2017-09-21,36.27861785888672,,47.377498626708984,226.94265747070312,38.34749984741211,,47.377498626708984,249.38999938964844,38.95000076293945,,47.63999938964844,249.97999572753906,38.1875,,46.96900177001953,249.19000244140625,38.95000076293945,,47.40650177001953,249.8800048828125,150046800,,27414000,48211400
2017-09-22,35.92384338378906,,47.16299819946289,226.98817443847656,37.97249984741211,,47.16299819946289,249.44000244140625,38.067501068115234,,47.5,249.6300048828125,37.63999938964844,,47.04199981689453,249.02000427246094,37.8849983215332,,47.13850021362305,249.0500030517578,186581600,,21496000,51214000
2017-09-25,35.6069221496582,,46.7140007019043,226.52406311035156,37.63750076293945,,46.7140007019043,248.92999267578125,37.95750045776367,,46.98749923706055,249.5500030517578,37.290000915527344,,46.22549819946289,248.0800018310547,37.497501373291016,,46.97249984741211,249.14999389648438,177549200,,37468000,57064400
2017-09-26,36.21949005126953,,46.871498107910156,226.6605682373047,38.28499984741211,,46.871498107910156,249.0800018310547,38.47999954223633,,47.20399856567383,249.6999969482422,37.92250061035156,,46.75600051879883,248.80999755859375,37.94499969482422,,46.83449935913086,249.4199981689453,146640000,,33454000,54082000
2017-09-27,36.47728729248047,,47.994998931884766,227.5432586669922,38.557498931884766,,47.994998931884766,250.0500030517578,38.68000030517578,,48.27149963378906,250.49000549316406,38.3849983215332,,47.09749984741211,248.8699951171875,38.45000076293945,,47.137001037597656,249.8800048828125,102016800,,46692000,81001400
2017-09-28,36.25260543823242,,48.240501403808594,227.81625366210938,38.31999969482422,,48.240501403808594,250.35000610351562,38.56999969482422,,48.308998107910156,250.44000244140625,38.17499923706055,,47.77750015258789,249.6300048828125,38.47249984741211,,47.8125,249.72999572753906,88022000,,28018000,44778800
2017-09-29,36.451271057128906,,48.68600082397461,228.6170196533203,38.529998779296875,,48.68600082397461,251.22999572753906,38.532501220703125,,48.79050064086914,251.32000732421875,38.0,,48.29999923706055,250.1300048828125,38.3025016784668,,48.29999923706055,250.33999633789062,105199200,,40622000,85578000
2017-10-02,36.37794876098633,,48.37350082397461,229.6089630126953,38.45249938964844,,48.37350082397461,252.32000732421875,38.61249923706055,,48.887001037597656,252.32000732421875,38.18000030517578,,48.09749984741211,251.2899932861328,38.564998626708984,,48.782501220703125,251.49000549316406,74795200,,30782000,59023000
2017-10-03,36.53641128540039,,48.604000091552734,230.10035705566406,38.619998931884766,,48.604000091552734,252.86000061035156,38.772499084472656,,48.62200164794922,252.88999938964844,38.477500915527344,,48.135501861572266,252.22999572753906,38.502498626708984,,48.37799835205078,252.32000732421875,64921200,,21666000,66810200
2017-10-04,36.29991149902344,,48.3390007019043,230.37332153320312,38.369998931884766,,48.3390007019043,253.16000366210938,38.46500015258789,,48.720001220703125,253.44000244140625,38.1150016784668,,48.28049850463867,252.55999755859375,38.407501220703125,,48.5880012512207,252.69000244140625,80655200,,21156000,55953600
2017-10-05,36.75164794921875,,49.259498596191406,231.73831176757812,38.84749984741211,,49.259498596191406,254.66000366210938,38.86000061035156,,49.32550048828125,254.67999267578125,38.51250076293945,,48.51350021362305,253.1999969482422,38.54499816894531,,48.63949966430664,253.5399932861328,85135200,,35618000,63522800
2017-10-06,36.73035430908203,,49.68199920654297,231.4744110107422,38.82500076293945,,49.68199920654297,254.3699951171875,38.872501373291016,,49.7130012512207,254.6999969482422,38.63999938964844,,48.925498962402344,253.85000610351562,38.74250030517578,,49.0,254.14999389648438,69630400,,31060000,80646000
2017-10-09,36.85807418823242,,49.615501403808594,231.09222412109375,38.959999084472656,,49.615501403808594,253.9499969482422,39.182498931884766,,50.02299880981445,254.6999969482422,38.872501373291016,,49.57500076293945,253.64999389648438,38.95249938964844,,49.75,254.6300048828125,65051600,,25910000,35803100
2017-10-10,36.87226486206055,,49.38999938964844,231.70191955566406,38.974998474121094,,49.38999938964844,254.6199951171875,39.5,,49.87350082397461,255.0500030517578,38.775001525878906,,49.05550003051758,253.97999572753906,39.01499938964844,,49.76499938964844,254.60000610351562,62468000,,23268000,43057400
2017-10-11,37.0260009765625,,50.282501220703125,232.06591796875,39.13750076293945,,50.282501220703125,255.02000427246094,39.244998931884766,,50.378501892089844,255.02000427246094,38.9375,,49.39699935913086,254.32000732421875,38.99250030517578,,49.45199966430664,254.50999450683594,67622400,,36300000,47674300
2017-10-12,36.89591979980469,,50.282501220703125,231.72012329101562,39.0,,50.282501220703125,254.63999938964844,39.342498779296875,,50.57699966430664,255.05999755859375,38.932498931884766,,50.05500030517578,254.3699951171875,39.087501525878906,,50.19200134277344,254.66000366210938,64500400,,30614000,47065100
2017-10-13,37.130062103271484,,50.39350128173828,232.002197265625,39.247501373291016,,50.39350128173828,254.9499969482422,39.31999969482422,,50.737998962402344,255.27000427246094,39.102500915527344,,50.35300064086914,254.63999938964844,39.182498931884766,,50.455501556396484,255.13999938964844,65576800,,26552000,54800400
2017-10-16,37.8135871887207,,50.467498779296875,232.31166076660156,39.970001220703125,,50.467498779296875,255.2899932861328,40.0,,50.599998474121094,255.50999450683594,39.412498474121094,,50.07600021362305,254.82000732421875,39.474998474121094,,50.48149871826172,255.2100067138672,96486000,,21420000,38221700
2017-10-17,37.953125,,50.54999923706055,232.4753875732422,40.11750030517578,,50.54999923706055,255.47000122070312,40.217498779296875,,50.72800064086914,255.52000427246094,39.807498931884766,,50.3025016784668,254.97999572753906,39.94499969482422,,50.37200164794922,255.22999572753906,75989200,,20260000,31561000
2017-10-18,37.78520584106445,,50.637001037597656,232.70289611816406,39.939998626708984,,50.637001037597656,255.72000122070312,40.1775016784668,,50.81549835205078,255.9499969482422,39.900001525878906,,50.26599884033203,255.5,40.10499954223633,,50.5525016784668,255.89999389648438,65496800,,25596000,40888300
2017-10-19,36.89119338989258,,50.09199905395508,232.76657104492188,38.994998931884766,,50.09199905395508,255.7899932861328,39.27000045776367,,50.36600112915039,255.8300018310547,38.755001068115234,,49.8650016784668,254.35000610351562,39.1875,,50.23749923706055,254.8300018310547,170336800,,34284000,61903800
2017-10-20,36.955055236816406,,50.253501892089844,233.96780395507812,39.0625,,50.253501892089844,257.1099853515625,39.4375,,50.432498931884766,257.1400146484375,38.9900016784668,,50.11349868774414,255.77000427246094,39.15250015258789,,50.352500915527344,256.70001220703125,95896400,,32120000,89176400
2017-10-23,36.936126708984375,,49.277000427246094,233.05780029296875,39.04249954223633,,49.277000427246094,256.1099853515625,39.42250061035156,,50.28950119018555,257.510009765625,38.875,,49.154998779296875,256.0199890136719,39.22249984741211,,50.25899887084961,257.4800109863281,87937200,,32786000,63915300
2017-10-24,37.15608215332031,,49.42449951171875,233.46726989746094,39.275001525878906,,49.42449951171875,256.55999755859375,39.35499954223633,,49.4630012512207,256.8299865722656,39.04999923706055,,48.854000091552734,256.1499938964844,39.0724983215332,,49.32500076293945,256.6000061035156,71028800,,28902000,66935900
2017-10-25,36.99288558959961,,49.573001861572266,232.31166076660156,39.102500915527344,,49.573001861572266,255.2899932861328,39.38750076293945,,49.721500396728516,256.30999755859375,38.817501068115234,,48.88600158691406,254.0,39.227500915527344,,49.313499450683594,256.17999267578125,84828400,,30574000,103715300
2017-10-26,37.229400634765625,,49.57099914550781,232.61190795898438,39.352500915527344,,49.57099914550781,255.6199951171875,39.45750045776367,,50.32550048828125,256.29998779296875,39.19499969482422,,49.52349853515625,255.47999572753906,39.307498931884766,,49.923500061035156,255.99000549316406,68002000,,47396000,69798000
2017-10-27,38.56333541870117,,51.68349838256836,234.51376342773438,40.76250076293945,,51.68349838256836,257.7099914550781,40.900001525878906,,53.180999755859375,257.8900146484375,39.67499923706055,,51.342498779296875,255.6300048828125,39.8224983215332,,51.54949951171875,256.4700012207031,177816800,,103682000,85562500
2017-10-30,39.43133544921875,,51.65650177001953,233.64019775390625,41.68000030517578,,51.65650177001953,256.75,42.01750183105469,,51.99150085449219,257.6000061035156,40.93000030517578,,51.11650085449219,256.4100036621094,40.97249984741211,,51.45800018310547,256.4700012207031,178803200,,46804000,54285700
2017-10-31,39.98002624511719,,51.652000427246094,234.00418090820312,42.2599983215332,,51.652000427246094,257.1499938964844,42.412498474121094,,52.04999923706055,257.44000244140625,41.73500061035156,,51.314998626708984,256.80999755859375,41.974998474121094,,51.650001525878906,257.17999267578125,144187200,,30326000,60304800
2017-11-01,39.471534729003906,,52.130001068115234,234.31356811523438,41.72249984741211,,52.130001068115234,257.489990234375,42.48500061035156,,52.393001556396484,258.42999267578125,41.40250015258789,,51.70000076293945,257.07000732421875,42.467498779296875,,51.816001892089844,258.0400085449219,134551200,,43262000,54202700
2017-11-02,39.76007843017578,,52.14849853515625,234.40457153320312,42.02750015258789,,52.14849853515625,257.5899963378906,42.125,,52.2760009765625,257.75,41.31999969482422,,51.43299865722656,256.19000244140625,41.650001525878906,,51.9995002746582,257.4100036621094,165573600,,26694000,56449500
2017-11-03,40.798370361328125,,52.4995002746582,235.1871795654297,43.125,,52.4995002746582,258.45001220703125,43.564998626708984,,52.53300094604492,258.5,42.779998779296875,,51.88249969482422,257.29998779296875,43.5,,52.13750076293945,257.7699890136719,237594400,,27770000,59589700
2017-11-06,41.21227264404297,,52.13399887084961,235.55116271972656,43.5625,,52.13399887084961,258.8500061035156,43.747501373291016,,52.62950134277344,259.0,42.93000030517578,,52.099998474121094,258.2200012207031,43.092498779296875,,52.45500183105469,258.29998779296875,140105200,,18294000,49652600
2017-11-07,41.34471130371094,,52.61949920654297,235.3873748779297,43.70249938964844,,52.61949920654297,258.6700134277344,43.8125,,52.670501708984375,259.3500061035156,43.400001525878906,,52.150001525878906,258.0899963378906,43.477500915527344,,52.48249816894531,258.9700012207031,97446000,,26104000,57502200
2017-11-08,41.682918548583984,,52.91450119018555,235.78775024414062,44.060001373291016,,52.91450119018555,259.1099853515625,44.060001373291016,,53.134498596191406,259.2200012207031,43.58250045776367,,52.352500915527344,258.1499938964844,43.665000915527344,,52.502498626708984,258.4700012207031,97638000,,24276000,50469600
2017-11-09,41.597774505615234,,52.38600158691406,234.932373046875,43.970001220703125,,52.38600158691406,258.1700134277344,44.025001525878906,,52.54399871826172,258.3900146484375,43.28499984741211,,51.79249954223633,256.3599853515625,43.77750015258789,,52.400001525878906,257.7300109863281,117930400,,35892000,95085500
2017-11-10,41.460113525390625,,52.20750045776367,234.85958862304688,43.66749954223633,,52.20750045776367,258.0899963378906,43.845001220703125,,52.33150100708008,258.2900085449219,43.567501068115234,,52.06100082397461,257.3699951171875,43.77750015258789,,52.19350051879883,257.7300109863281,100582000,,19442000,59984700
2017-11-13,41.293949127197266,,52.060001373291016,235.0779571533203,43.49250030517578,,52.060001373291016,258.3299865722656,43.625,,52.4370002746582,258.5899963378906,43.349998474121094,,51.9630012512207,257.2699890136719,43.375,,52.040000915527344,257.30999755859375,67928400,,18814000,50228600
2017-11-14,40.66969680786133,,52.082000732421875,234.53196716308594,42.834999084472656,,52.082000732421875,257.7300109863281,43.369998931884766,,52.1150016784668,257.8500061035156,42.79499816894531,,51.46649932861328,256.5199890136719,43.2599983215332,,51.88600158691406,257.4100036621094,99130000,,21012000,61315200
2017-11-15,40.13325500488281,,51.820499420166016,233.35806274414062,42.27000045776367,,51.820499420166016,256.44000244140625,42.58000183105469,,51.98149871826172,257.2200012207031,42.095001220703125,,51.53799819946289,255.6300048828125,42.49250030517578,,51.75,256.6199951171875,116632400,,18106000,80811500
2017-11-16,40.61273193359375,,52.423500061035156,235.34185791015625,42.775001525878906,,52.423500061035156,258.6199951171875,42.967498779296875,,52.5880012512207,259.0400085449219,42.57500076293945,,51.900001525878906,257.4700012207031,42.79499816894531,,51.9375,257.5199890136719,94550000,,23768000,67777000
2017-11-17,40.38723373413086,,51.794498443603516,234.65028381347656,42.537498474121094,,51.794498443603516,257.8599853515625,42.84749984741211,,52.54999923706055,258.5899963378906,42.40999984741211,,51.686500549316406,257.7699890136719,42.7599983215332,,52.4900016784668,258.2200012207031,87598000,,26712000,75756800
2017-11-20,40.34687042236328,,51.733001708984375,235.05068969726562,42.494998931884766,,51.733001708984375,258.29998779296875,42.63999938964844,,51.935001373291016,258.5199890136719,42.38999938964844,,51.63399887084961,257.8599853515625,42.5724983215332,,51.79999923706055,258.1400146484375,65049600,,17526000,48075500
2017-11-21,41.09693908691406,,52.51499938964844,236.5885467529297,43.28499984741211,,52.51499938964844,259.989990234375,43.42499923706055,,52.519500732421875,260.20001220703125,42.69499969482422,,51.957000732421875,258.260009765625,42.69499969482422,,52.00199890136719,259.17999267578125,100525200,,22206000,69176800
2017-11-22,41.52894973754883,,52.59600067138672,236.3792724609375,43.7400016784668,,52.59600067138672,259.760009765625,43.75,,52.77149963378906,260.1499938964844,43.26250076293945,,52.36249923706055,259.57000732421875,43.34000015258789,,52.55799865722656,260.0,102355600,,14538000,45033400
2017-11-24,41.53131866455078,,52.82600021362305,236.9252471923828,43.74250030517578,,52.82600021362305,260.3599853515625,43.875,,53.003501892089844,260.4800109863281,43.662498474121094,,52.59600067138672,260.1600036621094,43.775001525878906,,52.71950149536133,260.32000732421875,56106800,,16492000,27856500
2017-11-27,41.32243347167969,,53.60049819946289,236.80697631835938,43.522499084472656,,53.60049819946289,260.2300109863281,43.77000045776367,,53.652000427246094,260.75,43.334999084472656,,52.73849868774414,260.0,43.76250076293945,,52.92850112915039,260.4100036621094,82867200,,35430000,52274900
2017-11-28,41.08032989501953,,53.16450119018555,239.20932006835938,43.26750183105469,,53.16450119018555,262.8699951171875,43.717498779296875,,54.0,262.8999938964844,42.96500015258789,,52.72700119018555,260.6499938964844,43.57500076293945,,53.699501037597656,260.760009765625,105715200,,36424000,98971700
2017-11-29,40.22819900512695,,51.86899948120117,239.0637664794922,42.369998931884766,,51.86899948120117,262.7099914550781,43.22999954223633,,52.938499450683594,263.6300048828125,41.790000915527344,,51.48249816894531,262.20001220703125,43.157501220703125,,52.808998107910156,263.0199890136719,166665600,,55866000,77512100
2017-11-30,40.79075622558594,,51.80849838256836,241.15672302246094,42.962501525878906,,51.80849838256836,265.010009765625,43.03499984741211,,52.207000732421875,266.04998779296875,42.11000061035156,,51.503501892089844,263.6700134277344,42.60749816894531,,51.99700164794922,263.760009765625,166108800,,45092000,127894400
2017-12-01,40.60086441040039,,51.253501892089844,240.65623474121094,42.76250076293945,,51.253501892089844,264.4599914550781,42.91749954223633,,51.86199951171875,265.30999755859375,42.125,,50.845001220703125,260.760009765625,42.48749923706055,,51.52050018310547,264.760009765625,159037200,,37762000,164390900
2017-12-04,40.304161071777344,,50.59349822998047,240.364990234375,42.45000076293945,,50.59349822998047,264.1400146484375,43.154998779296875,,51.56700134277344,266.79998779296875,42.407501220703125,,50.46099853515625,264.0799865722656,43.119998931884766,,51.38999938964844,266.30999755859375,130169600,,38778000,94040600
